age,total_view,total_click,total_cart,total_wishlist,click_through_rate,cart_rate,unique_brands,avg_discount,avg_purchase_value,avg_rating,user_total_categories,category_share,wishlist_to_view_ratio,active_engagement_ratio,category_commitment_score,exploration_score,engagement_depth_score,brand_loyalty_score,wishlist_to_cart_ratio,click_engagement_rate,value_per_click,category_breadth_score,rating_concentration,repurchase
18,16,9,6,4,0.5625,0.6667,8,11.44,355000,4.5,2,0.4819,0.23529411764705882,0.4166666666666667,16.8665,1.1428571428571428,11.666666666666666,0.6666666666666666,0.5714285714285714,0.8823529411764706,35500.0,0.2222222222222222,2.1685499999999998,1
18,17,14,3,5,0.8235,0.2143,8,1.76,54000,4.5,2,0.5181,0.2777777777777778,0.425,20.2059,2.0,13.0,0.3333333333333333,1.25,0.9444444444444444,3600.0,0.2222222222222222,2.3314500000000002,0
58,4,2,0,2,0.5,0.0,4,7.87,35000,4.0,15,0.0218,0.4,0.2222222222222222,0.1744,4.0,0.5,0.0,2.0,0.4,11666.666666666666,3.0,0.0872,0
58,5,1,2,2,0.2,2.0,4,15.38,319000,4.4,15,0.0284,0.3333333333333333,0.2727272727272727,0.28400000000000003,1.3333333333333333,0.625,0.4,0.6666666666666666,0.5,159500.0,3.0,0.12496000000000002,0
58,3,1,0,0,0.3333,0.0,4,12.79,6110000,4.0,15,0.0131,0.0,0.2,0.0524,4.0,0.25,0.0,0.0,0.25,3055000.0,3.0,0.0524,0
58,2,0,3,2,0.0,0.0,4,31.86,0,4.4,15,0.0153,0.6666666666666666,0.375,0.1071,1.0,0.4375,0.6,0.5,1.0,0.0,3.0,0.06732,0
58,11,6,1,2,0.5455,0.1667,2,1.33,7681000,3.2,15,0.059,0.16666666666666666,0.3333333333333333,1.18,1.0,1.25,0.3333333333333333,1.0,0.5833333333333334,1097285.7142857143,5.0,0.1888,1
58,3,2,0,2,0.6667,0.0,2,20.14,2303000,4.0,15,0.0218,0.5,0.25,0.1526,2.0,0.4375,0.0,2.0,0.5,767666.6666666666,5.0,0.0872,0
58,0,0,0,4,0.0,0.0,3,3.75,0,3.6,15,0.0087,4.0,0.0,0.0348,3.0,0.25,0.0,4.0,0.0,0.0,3.75,0.03132,0
58,26,11,7,12,0.4231,0.6364,11,10.38,317000,4.0,15,0.1354,0.4444444444444444,0.3157894736842105,7.5824,1.375,3.5,0.5833333333333334,1.5,0.6666666666666666,26416.666666666668,1.25,0.5416,1
58,4,2,2,5,0.5,1.0,3,12.66,5158000,3.8,15,0.0306,1.0,0.2857142857142857,0.3978,1.0,0.8125,0.5,1.6666666666666667,0.8,1719333.3333333333,3.75,0.11628,0
58,32,25,13,20,0.7812,0.52,8,8.88,221000,4.0,15,0.2162,0.6060606060606061,0.4175824175824176,19.458000000000002,0.5714285714285714,5.625,1.4444444444444444,1.4285714285714286,1.1515151515151516,8500.0,1.6666666666666667,0.8648,1
58,22,13,11,15,0.5909,0.8462,12,11.21,718000,4.8,15,0.1594,0.6521739130434783,0.3870967741935484,9.7234,1.0,3.8125,0.8461538461538461,1.25,1.0434782608695652,51285.71428571428,1.1538461538461537,0.7651199999999999,1
58,17,6,1,8,0.3529,0.1667,4,6.33,558000,2.1,15,0.0852,0.4444444444444444,0.21212121212121213,2.7264,2.0,2.0,0.2,4.0,0.3888888888888889,79714.28571428571,3.0,0.17892,1
58,1,0,3,4,0.0,0.0,1,9.48,111000,4.9,15,0.0197,2.0,0.3333333333333333,0.1576,0.25,0.5,1.5,1.0,1.5,111000.0,7.5,0.09653,0
58,2,1,1,2,0.5,1.0,4,8.1,1718000,4.9,15,0.0153,0.6666666666666666,0.2857142857142857,0.09179999999999999,2.0,0.375,0.2,1.0,0.6666666666666666,859000.0,3.0,0.07497000000000001,0
58,43,17,7,7,0.3953,0.4118,13,3.93,71000,4.6,15,0.1703,0.1590909090909091,0.32,12.6022,1.625,4.625,0.5,0.875,0.5454545454545454,3944.4444444444443,1.0714285714285714,0.78338,0
23,3,1,3,0,0.3333,3.0,5,5.83,788000,4.0,4,0.0584,0.0,0.5,0.4088,1.25,1.4,0.5,0.0,1.0,394000.0,0.6666666666666666,0.2336,0
23,16,10,5,17,0.625,0.5,11,2.47,317000,4.1,4,0.3766,1.0,0.30612244897959184,18.0768,1.8333333333333333,9.6,0.4166666666666667,2.8333333333333335,0.8823529411764706,28818.18181818182,0.3333333333333333,1.5440599999999998,1
23,32,24,8,12,0.75,0.3333,8,20.81,2065000,4.1,4,0.526,0.36363636363636365,0.4155844155844156,39.976,0.8888888888888888,15.2,0.8888888888888888,1.3333333333333333,0.9696969696969697,82600.0,0.4444444444444444,2.1566,1
23,0,0,1,4,0.0,0.0,3,16.15,983000,3.6,4,0.039,4.0,0.16666666666666666,0.195,1.5,1.0,0.25,2.0,1.0,983000.0,1.0,0.1404,0
19,39,28,11,16,0.7179,0.3929,10,13.89,1033000,4.8,9,0.194,0.4,0.4105263157894737,18.236,0.8333333333333334,9.4,1.0,1.3333333333333333,0.975,35620.68965517241,0.8181818181818182,0.9312,1
19,45,23,14,7,0.5111,0.6087,6,16.83,3837000,2.4,9,0.1714,0.15217391304347827,0.4111111111111111,15.2546,0.4,8.9,2.0,0.4666666666666667,0.8043478260869565,159875.0,1.2857142857142858,0.41136,0
19,15,10,4,9,0.6667,0.4,6,6.34,1817000,4.1,9,0.0753,0.5625,0.358974358974359,2.8614,1.2,3.8,0.5714285714285714,1.8,0.875,165181.81818181818,1.2857142857142858,0.30873,0
19,36,23,13,19,0.6389,0.5652,4,43.5,242000,4.0,9,0.1921,0.5135135135135135,0.391304347826087,17.481099999999998,0.2857142857142857,9.1,2.6,1.3571428571428572,0.972972972972973,10083.333333333334,1.8,0.7684,1
19,16,8,7,5,0.5,0.875,8,0.63,76000,3.9,9,0.081,0.29411764705882354,0.40540540540540543,2.916,1.0,3.6,0.7777777777777778,0.625,0.8823529411764706,8444.444444444445,1.0,0.3159,1
19,4,2,3,7,0.5,1.5,5,21.89,3622000,3.8,9,0.0395,1.4,0.29411764705882354,0.632,1.25,1.6,0.5,1.75,1.0,1207333.3333333333,1.5,0.15009999999999998,1
19,20,7,5,18,0.35,0.7143,14,8.24,417000,3.9,9,0.1168,0.8571428571428571,0.23529411764705882,5.84,2.3333333333333335,5.0,0.3333333333333333,3.0,0.5714285714285714,52125.0,0.6,0.45552,1
19,21,15,10,8,0.7143,0.6667,9,6.28,3772000,2.9,9,0.1111,0.36363636363636365,0.45454545454545453,5.9994000000000005,0.8181818181818182,5.4,1.0,0.7272727272727273,1.1363636363636365,235750.0,0.9,0.32219,1
19,2,0,1,4,0.0,0.0,4,16.93,3581000,4.0,9,0.0188,1.3333333333333333,0.125,0.1316,2.0,0.7,0.2,2.0,0.3333333333333333,3581000.0,1.8,0.0752,0
34,16,7,3,9,0.4375,0.4286,3,8.81,331000,4.0,6,0.1535,0.5294117647058824,0.2777777777777778,5.3725,0.75,5.0,0.75,2.25,0.5882352941176471,41375.0,1.5,0.614,0
34,6,3,3,4,0.5,1.0,1,6.26,1006000,4.6,6,0.0709,0.5714285714285714,0.35294117647058826,1.1344,0.25,2.2857142857142856,1.5,1.0,0.8571428571428571,251500.0,3.0,0.32614,0
34,10,7,3,4,0.7,0.4286,7,5.61,5979000,4.6,6,0.1181,0.36363636363636365,0.4,2.8344,1.75,3.4285714285714284,0.375,1.0,0.9090909090909091,747375.0,0.75,0.54326,1
34,6,2,1,5,0.3333,0.5,5,2.17,345000,2.2,6,0.0669,0.7142857142857143,0.2,0.9366,2.5,2.0,0.16666666666666666,2.5,0.42857142857142855,115000.0,1.0,0.14718,0
34,35,17,11,16,0.4857,0.6471,11,6.75,549000,3.1,6,0.3386,0.4444444444444444,0.35,26.7494,0.9166666666666666,11.285714285714286,0.9166666666666666,1.3333333333333333,0.7777777777777778,30500.0,0.5,1.04966,1
34,27,18,7,6,0.6667,0.3889,3,7.64,614000,4.5,6,0.252,0.21428571428571427,0.423728813559322,14.616,0.375,8.285714285714286,1.75,0.75,0.8928571428571429,32315.78947368421,1.5,1.134,1
32,14,9,5,7,0.6429,0.5556,3,11.13,69000,4.5,7,0.1459,0.4666666666666667,0.3888888888888889,5.1065000000000005,0.5,4.375,1.25,1.1666666666666667,0.9333333333333333,6900.0,1.75,0.65655,1
32,1,0,3,3,0.0,0.0,3,16.75,129000,4.9,7,0.0356,1.5,0.375,0.2492,0.75,0.875,0.75,0.75,1.5,129000.0,1.75,0.17444,0
32,10,8,4,6,0.8,0.5,5,3.76,2092000,3.7,7,0.1032,0.5454545454545454,0.41379310344827586,2.8896,1.0,3.5,0.6666666666666666,1.2,1.0909090909090908,232444.44444444444,1.1666666666666667,0.38184,0
32,18,10,6,8,0.5556,0.6,8,11.88,1153000,4.6,7,0.1601,0.42105263157894735,0.37209302325581395,6.7242,1.1428571428571428,5.25,0.6666666666666666,1.1428571428571428,0.8421052631578947,104818.18181818182,0.7777777777777778,0.7364599999999999,0
32,36,26,7,7,0.7222,0.2692,13,13.44,12010000,4.0,7,0.2776,0.1891891891891892,0.42857142857142855,21.0976,1.625,9.5,0.5,0.875,0.8918918918918919,444814.81481481483,0.5,1.1104,0
32,32,19,5,7,0.5938,0.2632,7,21.51,5667000,4.0,7,0.2491,0.21212121212121213,0.375,15.693299999999999,1.1666666666666667,7.875,0.625,1.1666666666666667,0.7272727272727273,283350.0,0.875,0.9964,1
32,2,1,0,5,0.5,0.0,5,19.35,0,4.3,7,0.0285,1.6666666666666667,0.1111111111111111,0.228,5.0,1.0,0.0,5.0,0.3333333333333333,0.0,1.1666666666666667,0.12255,0
20,13,7,5,3,0.5385,0.7143,6,14.55,151000,4.0,10,0.1542,0.21428571428571427,0.41379310344827586,4.3176000000000005,1.0,2.5454545454545454,0.7142857142857143,0.5,0.8571428571428571,18875.0,1.4285714285714286,0.6168,1
20,7,2,3,1,0.2857,1.5,5,19.81,3909000,3.9,10,0.0617,0.125,0.35714285714285715,0.8020999999999999,1.25,1.1818181818181819,0.5,0.25,0.625,1303000.0,1.6666666666666667,0.24062999999999998,0
20,14,8,2,7,0.5714,0.25,1,9.6,4148000,3.7,10,0.1454,0.4666666666666667,0.3125,4.5074,0.3333333333333333,2.8181818181818183,1.0,2.3333333333333335,0.6666666666666666,460888.8888888889,5.0,0.53798,0
20,3,1,3,1,0.3333,3.0,4,3.61,65268000,3.1,10,0.0396,0.25,0.4444444444444444,0.3168,1.0,0.7272727272727273,0.6,0.25,1.0,32634000.0,2.0,0.12276000000000001,0
20,7,3,1,3,0.4286,0.3333,1,0.32,345000,4.3,10,0.0837,0.375,0.26666666666666666,1.1718,0.5,1.2727272727272727,0.5,1.5,0.5,86250.0,5.0,0.35990999999999995,1
20,15,11,7,17,0.7333,0.6364,14,21.68,350000,4.5,10,0.2555,1.0625,0.35294117647058826,12.775,1.75,4.545454545454546,0.4666666666666667,2.125,1.125,29166.666666666668,0.6666666666666666,1.14975,1
20,2,1,0,4,0.5,0.0,1,19.05,3484000,3.6,10,0.0352,1.3333333333333333,0.125,0.2464,1.0,0.6363636363636364,0.0,4.0,0.3333333333333333,1742000.0,5.0,0.12672,0
20,7,4,3,5,0.5714,0.75,7,22.59,1225000,4.0,10,0.1013,0.625,0.35,1.9247,1.75,1.7272727272727273,0.375,1.25,0.875,245000.0,1.25,0.4052,0
20,7,2,3,2,0.2857,1.5,3,15.77,37000,4.0,10,0.0793,0.25,0.3333333333333333,1.1101999999999999,0.75,1.2727272727272727,0.75,0.5,0.625,12333.333333333334,2.5,0.3172,0
20,5,3,0,0,0.6,0.0,5,7.57,6189000,4.3,10,0.0441,0.0,0.3333333333333333,0.3528,5.0,0.7272727272727273,0.0,0.0,0.5,1547250.0,1.6666666666666667,0.18963,0
45,12,9,6,5,0.75,0.6667,4,14.83,201000,3.4,6,0.1377,0.38461538461538464,0.45454545454545453,4.4064,0.5714285714285714,4.571428571428571,1.2,0.7142857142857143,1.1538461538461537,20100.0,1.2,0.46817999999999993,0
45,7,4,4,0,0.5714,1.0,3,5.08,67000,4.5,6,0.0648,0.0,0.5,0.972,0.6,2.142857142857143,1.0,0.0,1.0,13400.0,1.5,0.29159999999999997,0
45,0,0,3,2,0.0,0.0,3,20.82,0,2.0,6,0.0202,2.0,0.5,0.10099999999999999,0.75,0.7142857142857143,0.75,0.5,3.0,0.0,1.5,0.0404,0
45,33,13,4,15,0.3939,0.3077,6,17.28,339000,4.0,6,0.2915,0.4411764705882353,0.25757575757575757,18.947499999999998,1.2,9.285714285714286,0.5714285714285714,3.0,0.5,24214.285714285714,0.8571428571428571,1.166,1
45,19,16,7,6,0.8421,0.4375,13,12.1,313000,2.8,6,0.2065,0.3,0.46938775510204084,9.911999999999999,1.625,6.857142857142857,0.5,0.75,1.15,18411.764705882353,0.42857142857142855,0.5781999999999999,0
45,19,15,9,19,0.7895,0.6,6,9.28,8055000,4.0,6,0.2794,0.95,0.38095238095238093,17.322799999999997,0.6,8.857142857142858,1.2857142857142858,1.9,1.2,503437.5,0.8571428571428571,1.1176,1
49,12,7,1,6,0.5833,0.1429,8,22.15,1857000,3.1,3,0.378,0.46153846153846156,0.2962962962962963,9.828,4.0,6.5,0.1111111111111111,3.0,0.6153846153846154,232125.0,0.3333333333333333,1.1718,1
49,15,6,6,5,0.4,1.0,6,8.32,4859000,3.4,3,0.4146,0.3125,0.36363636363636365,13.2672,0.8571428571428571,8.0,0.8571428571428571,0.7142857142857143,0.75,694142.8571428572,0.42857142857142855,1.40964,0
49,6,4,2,1,0.6667,0.5,8,10.68,6575000,3.7,3,0.2073,0.14285714285714285,0.42857142857142855,2.6949,2.6666666666666665,3.25,0.2222222222222222,0.3333333333333333,0.8571428571428571,1315000.0,0.3333333333333333,0.7670100000000001,0
49,3,2,1,3,0.6667,0.5,1,3.24,9793000,4.0,3,0.1429,0.75,0.3,1.2861,0.5,2.25,0.5,1.5,0.75,3264333.3333333335,1.5,0.5716,0
49,7,3,3,1,0.4286,1.0,5,11.32,4861000,4.3,3,0.2024,0.125,0.4,2.8336,1.25,3.5,0.5,0.25,0.75,1215250.0,0.5,0.87032,0
49,23,9,4,17,0.3913,0.4444,10,20.96,5074000,3.9,3,0.6548,0.7083333333333334,0.24074074074074073,34.7044,2.0,13.25,0.36363636363636365,3.4,0.5416666666666666,507400.0,0.2727272727272727,2.55372,0
18,29,20,12,13,0.6897,0.6,14,10.34,78000,4.3,15,0.167,0.43333333333333335,0.4266666666666667,12.358,1.0769230769230769,4.625,0.8,1.0,1.0666666666666667,3714.285714285714,1.0,0.7181,1
18,8,6,2,1,0.75,0.3333,3,15.8,400000,4.3,15,0.0354,0.1111111111111111,0.4444444444444444,0.6018,1.0,1.0625,0.5,0.3333333333333333,0.8888888888888888,57142.857142857145,3.75,0.15222,0
18,15,6,4,4,0.4,0.6667,12,15.26,2930000,3.7,15,0.0727,0.25,0.3333333333333333,2.1083,2.4,1.8125,0.3076923076923077,0.8,0.625,418571.4285714286,1.1538461538461537,0.26899,1
18,3,1,2,3,0.3333,2.0,1,12.92,5788000,3.5,15,0.0196,0.75,0.3,0.1764,0.3333333333333333,0.5625,1.0,1.0,0.75,2894000.0,7.5,0.0686,0
18,7,2,2,2,0.2857,1.0,5,5.65,0,4.0,15,0.0255,0.25,0.2857142857142857,0.33149999999999996,1.6666666666666667,0.8125,0.3333333333333333,0.6666666666666666,0.5,0.0,2.5,0.102,0
18,6,2,3,3,0.3333,1.5,4,9.68,0,3.9,15,0.0275,0.42857142857142855,0.3333333333333333,0.385,1.0,0.875,0.6,0.75,0.7142857142857143,0.0,3.0,0.10725,0
18,17,10,4,4,0.5882,0.4,3,11.77,2725000,2.5,15,0.0707,0.2222222222222222,0.3888888888888889,2.4745,0.6,2.1875,1.0,0.8,0.7777777777777778,247727.27272727274,3.75,0.17675,0
18,8,5,2,4,0.625,0.4,1,17.81,0,4.0,15,0.0373,0.4444444444444444,0.35,0.7087,0.3333333333333333,1.1875,1.0,1.3333333333333333,0.7777777777777778,0.0,7.5,0.1492,0
18,6,4,1,3,0.6667,0.25,6,26.43,1759000,4.9,15,0.0393,0.42857142857142855,0.3333333333333333,0.5502,3.0,0.875,0.14285714285714285,1.5,0.7142857142857143,351800.0,2.142857142857143,0.19257000000000002,1
18,16,6,4,6,0.375,0.6667,7,13.44,0,4.4,15,0.0629,0.35294117647058826,0.30303030303030304,2.0128,1.4,2.0,0.5,1.2,0.5882352941176471,0.0,1.875,0.27676,0
18,16,7,4,4,0.4375,0.5714,4,9.75,0,4.0,15,0.0609,0.23529411764705882,0.34375,1.8879000000000001,0.8,1.9375,0.8,0.8,0.6470588235294118,0.0,3.0,0.2436,0
18,19,7,5,9,0.3684,0.7143,13,13.29,3646000,3.9,15,0.0923,0.45,0.2926829268292683,3.6919999999999997,2.1666666666666665,2.5,0.35714285714285715,1.5,0.6,455750.0,1.0714285714285714,0.35996999999999996,1
18,13,8,4,2,0.6154,0.5,6,7.35,6632000,4.8,15,0.0589,0.14285714285714285,0.42857142857142855,1.5903,1.2,1.6875,0.5714285714285714,0.4,0.8571428571428571,736888.8888888889,2.142857142857143,0.28271999999999997,0
18,5,2,2,0,0.4,1.0,2,12.96,4039000,4.5,15,0.0196,0.0,0.4,0.1764,0.6666666666666666,0.5625,0.6666666666666666,0.0,0.6666666666666666,1346333.3333333333,5.0,0.0882,0
18,42,22,12,19,0.5238,0.5455,9,12.71,705000,4.6,15,0.2102,0.4418604651162791,0.3541666666666667,19.969,0.6923076923076923,5.9375,1.2,1.4615384615384615,0.7906976744186046,30652.17391304348,1.5,0.9669199999999999,1
51,16,11,8,10,0.6875,0.7273,9,1.33,5423000,4.0,1,1.0,0.5882352941176471,0.41304347826086957,45.0,1.0,22.5,0.8,1.1111111111111112,1.1176470588235294,451916.6666666667,0.1,4.0,1
18,4,2,1,0,0.5,0.5,5,11.59,3274000,2.5,5,0.1205,0.0,0.375,0.8434999999999999,2.5,1.1666666666666667,0.16666666666666666,0.0,0.6,1091333.3333333333,0.8333333333333334,0.30125,0
18,5,2,1,3,0.4,0.5,7,16.35,0,4.6,5,0.1325,0.5,0.25,1.4575,3.5,1.8333333333333333,0.125,1.5,0.5,0.0,0.625,0.6094999999999999,0
18,18,7,5,8,0.3889,0.7143,2,16.28,463000,1.7,5,0.4699,0.42105263157894735,0.3076923076923077,17.8562,0.3333333333333333,6.333333333333333,1.6666666666666667,1.3333333333333333,0.631578947368421,57875.0,1.6666666666666667,0.7988299999999999,0
18,7,4,1,1,0.5714,0.25,2,15.9,6899000,4.4,5,0.1687,0.125,0.35714285714285715,2.1931,1.0,2.1666666666666665,0.3333333333333333,0.5,0.625,1379800.0,1.6666666666666667,0.74228,0
18,2,1,0,3,0.5,0.0,1,6.04,268000,4.6,5,0.1084,1.0,0.14285714285714285,0.6504,1.0,1.0,0.0,3.0,0.3333333333333333,134000.0,2.5,0.49863999999999997,0
21,16,7,5,9,0.4375,0.7143,4,0.01,238000,4.0,4,0.166,0.5294117647058824,0.3157894736842105,6.142,0.6666666666666666,7.4,1.0,1.5,0.7058823529411765,29750.0,0.8,0.664,0
21,44,18,12,19,0.4091,0.6667,10,20.49,356000,4.7,4,0.4049,0.4222222222222222,0.3191489361702128,37.655699999999996,0.7692307692307693,18.6,1.0909090909090908,1.4615384615384615,0.6666666666666666,18736.842105263157,0.36363636363636365,1.90303,1
21,27,10,5,4,0.3704,0.5,11,7.61,7431000,3.3,4,0.2227,0.14285714285714285,0.3191489361702128,10.244200000000001,1.8333333333333333,9.2,0.4166666666666667,0.6666666666666666,0.5357142857142857,675545.4545454546,0.3333333333333333,0.73491,1
21,27,10,8,4,0.3704,0.8,10,11.87,589000,4.9,4,0.2065,0.14285714285714285,0.36,10.1185,1.1111111111111112,9.8,0.7272727272727273,0.4444444444444444,0.6428571428571429,53545.454545454544,0.36363636363636365,1.01185,0
42,12,7,3,1,0.5833,0.4286,3,8.14,585000,4.2,9,0.0696,0.07692307692307693,0.4166666666666667,1.6008,0.75,2.3,0.75,0.25,0.7692307692307693,73125.0,2.25,0.29231999999999997,0
42,18,13,7,6,0.7222,0.5385,5,10.13,6839000,4.0,9,0.1362,0.3157894736842105,0.4444444444444444,5.992799999999999,0.625,4.4,1.1666666666666667,0.75,1.0526315789473684,488500.0,1.5,0.5448,0
42,5,2,3,6,0.4,1.5,5,21.11,887000,4.0,9,0.0522,1.0,0.29411764705882354,0.8352,1.25,1.6,0.5,1.5,0.8333333333333334,295666.6666666667,1.5,0.2088,0
42,37,14,9,9,0.3784,0.6429,12,13.49,1986000,4.1,9,0.2319,0.23684210526315788,0.32857142857142857,16.0011,1.2,6.9,0.6923076923076923,0.9,0.6052631578947368,132400.0,0.6923076923076923,0.9507899999999999,1
42,17,10,7,8,0.5882,0.7,8,0.73,3342000,4.6,9,0.1362,0.4444444444444444,0.3953488372093023,5.7204,1.0,4.2,0.7777777777777778,1.0,0.9444444444444444,303818.1818181818,1.0,0.6265199999999999,1
42,8,6,3,0,0.75,0.5,1,20.59,7591000,3.2,9,0.0522,0.0,0.5,0.8874000000000001,0.25,1.7,1.5,0.0,1.0,1084428.5714285714,4.5,0.16704000000000002,0
42,16,10,7,4,0.625,0.7,6,23.17,354000,4.0,9,0.113,0.23529411764705882,0.4473684210526316,4.181,0.75,3.7,1.0,0.5,1.0,32181.81818181818,1.2857142857142858,0.452,0
42,19,15,5,9,0.7895,0.3333,4,14.68,2403000,4.8,9,0.1536,0.45,0.40816326530612246,7.3728,0.6666666666666666,4.8,1.0,1.5,1.0,150187.5,1.8,0.7372799999999999,1
42,6,5,5,1,0.8333,1.0,2,5.97,2048000,3.9,9,0.0551,0.14285714285714285,0.5555555555555556,0.9367000000000001,0.3333333333333333,1.7,1.6666666666666667,0.16666666666666666,1.4285714285714286,341333.3333333333,3.0,0.21489,0
45,7,3,0,8,0.4286,0.0,1,16.47,2621000,4.6,8,0.1154,1.0,0.15789473684210525,2.0772,1.0,2.0,0.0,8.0,0.375,655250.0,4.0,0.53084,1
45,3,1,2,3,0.3333,2.0,4,11.38,8605000,4.6,8,0.0529,0.75,0.3,0.4761,1.3333333333333333,1.0,0.4,1.0,0.75,4302500.0,1.6,0.24334,0
45,6,3,3,2,0.5,1.0,2,0.61,0,4.4,8,0.0673,0.2857142857142857,0.4,0.9421999999999999,0.5,1.5555555555555556,1.0,0.5,0.8571428571428571,0.0,2.6666666666666665,0.29612,0
45,18,10,7,9,0.5556,0.7,1,19.86,8181000,4.0,8,0.2163,0.47368421052631576,0.37777777777777777,9.517199999999999,0.125,4.888888888888889,3.5,1.125,0.8947368421052632,743727.2727272727,4.0,0.8652,0
45,15,9,5,4,0.6,0.5556,2,19.09,216000,3.1,8,0.1779,0.25,0.4117647058823529,5.8707,0.3333333333333333,3.6666666666666665,1.6666666666666667,0.6666666666666666,0.875,21600.0,2.6666666666666665,0.55149,0
45,9,4,4,8,0.4444,1.0,2,15.03,3737000,4.0,8,0.1442,0.8,0.3076923076923077,3.605,0.4,2.7777777777777777,1.3333333333333333,1.6,0.8,747400.0,2.6666666666666665,0.5768,1
45,15,7,4,4,0.4667,0.5714,7,10.14,514000,4.1,8,0.1538,0.25,0.3548387096774194,4.614,1.4,3.3333333333333335,0.5,0.8,0.6875,64250.0,1.0,0.6305799999999999,0
45,4,3,3,5,0.75,1.0,4,5.92,0,4.0,8,0.0721,1.0,0.375,1.0815,1.0,1.6666666666666667,0.6,1.25,1.2,0.0,1.6,0.2884,0
59,24,17,9,19,0.7083,0.5294,10,14.12,2777000,4.0,1,1.0,0.76,0.37142857142857144,69.0,1.0,34.5,0.8181818181818182,1.9,1.04,154277.77777777778,0.09090909090909091,4.0,1
26,2,1,1,5,0.5,1.0,5,4.27,74000,4.0,3,0.2222,1.6666666666666667,0.2,1.9998,2.5,2.25,0.16666666666666666,2.5,0.6666666666666666,37000.0,0.5,0.8888,0
26,4,2,0,1,0.5,0.0,3,0.08,0,2.8,3,0.1296,0.2,0.25,0.9072,3.0,1.75,0.0,1.0,0.4,0.0,0.75,0.36288,0
26,17,6,3,8,0.3529,0.5,5,2.16,814000,4.0,3,0.6481,0.4444444444444444,0.2571428571428571,22.0354,1.25,8.5,0.5,2.0,0.5,116285.71428571429,0.5,2.5924,0
28,10,8,5,3,0.8,0.625,6,12.1,165000,4.0,7,0.0978,0.2727272727272727,0.48148148148148145,2.5427999999999997,1.0,3.25,0.7142857142857143,0.5,1.1818181818181819,18333.333333333332,1.0,0.3912,0
28,4,2,1,6,0.5,0.5,4,14.86,1379000,3.6,7,0.058,1.2,0.21428571428571427,0.754,2.0,1.625,0.2,3.0,0.6,459666.6666666667,1.4,0.2088,0
28,13,5,2,6,0.3846,0.4,1,12.89,780000,4.0,7,0.0978,0.42857142857142855,0.25925925925925924,2.5427999999999997,0.3333333333333333,3.25,1.0,2.0,0.5,130000.0,3.5,0.3912,0
28,15,7,3,4,0.4667,0.4286,1,6.01,74000,3.9,7,0.1268,0.25,0.3333333333333333,3.6772,0.25,3.625,1.5,1.0,0.625,9250.0,3.5,0.49451999999999996,1
28,17,8,5,1,0.4706,0.625,3,11.26,1751000,4.6,7,0.1341,0.05555555555555555,0.40625,4.1571,0.5,3.875,1.25,0.16666666666666666,0.7222222222222222,194555.55555555556,1.75,0.61686,1
28,44,30,19,5,0.6818,0.6333,5,6.84,5490000,4.0,7,0.3623,0.1111111111111111,0.494949494949495,35.5054,0.25,12.25,3.1666666666666665,0.25,1.0888888888888888,177096.7741935484,1.1666666666666667,1.4492,0
28,12,8,4,6,0.6667,0.5,5,3.47,23625000,4.0,7,0.1232,0.46153846153846156,0.3870967741935484,3.696,1.0,3.75,0.6666666666666666,1.2,0.9230769230769231,2625000.0,1.1666666666666667,0.4928,0
58,35,18,9,14,0.5143,0.5,14,6.58,2880000,3.7,7,0.3832,0.3888888888888889,0.35064935064935066,29.123199999999997,1.4,9.5,0.6,1.4,0.75,151578.94736842104,0.4666666666666667,1.41784,1
58,7,3,3,5,0.4286,1.0,4,13.84,0,3.8,7,0.0841,0.625,0.3157894736842105,1.5137999999999998,1.0,2.25,0.6,1.25,0.75,0.0,1.4,0.31958,0
58,8,3,4,6,0.375,1.3333,5,11.0,0,3.3,7,0.0981,0.6666666666666666,0.3181818181818182,2.0601000000000003,1.0,2.625,0.6666666666666666,1.2,0.7777777777777778,0.0,1.1666666666666667,0.32373,0
58,8,4,4,1,0.5,1.0,5,12.29,4838000,3.4,7,0.0888,0.1111111111111111,0.4444444444444444,1.5096,1.0,2.125,0.6666666666666666,0.2,0.8888888888888888,967600.0,1.1666666666666667,0.30192,0
58,3,1,0,5,0.3333,0.0,3,39.68,507000,4.0,7,0.0561,1.25,0.1,0.5049,3.0,1.125,0.0,5.0,0.25,253500.0,1.75,0.2244,0
58,5,3,4,5,0.6,1.3333,5,22.03,148000,4.0,7,0.0935,0.8333333333333334,0.3888888888888889,1.5895,1.0,2.125,0.6666666666666666,1.0,1.1666666666666667,37000.0,1.1666666666666667,0.374,0
58,15,8,2,14,0.5333,0.25,4,12.32,331000,4.1,7,0.1963,0.875,0.25,7.6557,1.3333333333333333,4.875,0.4,4.666666666666667,0.625,36777.77777777778,1.4,0.8048299999999999,0
47,5,2,4,7,0.4,2.0,6,4.5,539000,4.6,9,0.0714,1.1666666666666667,0.3157894736842105,1.2852000000000001,1.2,1.8,0.5714285714285714,1.4,1.0,179666.66666666666,1.2857142857142858,0.32844,0
47,0,0,0,0,0.0,0.0,1,8.18,0,4.0,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0
47,4,1,2,9,0.25,2.0,3,16.18,4328000,3.1,9,0.0612,1.8,0.17647058823529413,0.9792,1.0,1.6,0.5,3.0,0.6,2164000.0,2.25,0.18972,0
